Time,Step,dt,NCell,NUpdate_Cell,ElapsedTime,Perf_Overall,Perf_PerRank,NUpdate_Lv0,NUpdate_Lv1,NUpdate_Lv2,NUpdate_Lv3,NUpdate_Lv4,NUpdate_Lv5,NUpdate_Lv6,NUpdate_Lv7,NUpdate_Lv8,NUpdate_Lv9,Scheme,Rank
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,962.0,68300000.0,17100000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,1
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,1050.0,68500000.0,17100000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,1
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,979.0,68600000.0,17200000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,1
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,485.0,135000000.0,16900000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,2
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,527.0,136000000.0,17000000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,2
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,493.0,136000000.0,17000000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,2
0.00014428486,4,3.3465481e-05,307000000.0,69200000000.0,508.0,136000000.0,17000000.0,1,4,19,67,249,0,0,0,0,0,VortexPairLinear_Hybrid,2
0.0001769758,5,3.2690944e-05,307000000.0,68600000000.0,504.0,136000000.0,17000000.0,1,4,19,67,247,0,0,0,0,0,VortexPairLinear_Hybrid,2
0.00020978202,6,3.2806217e-05,307000000.0,69400000000.0,509.0,136000000.0,17000000.0,1,4,17,66,250,0,0,0,0,0,VortexPairLinear_Hybrid,2
0.00024343449,7,3.3652467e-05,307000000.0,71400000000.0,524.0,136000000.0,17000000.0,1,5,20,69,257,0,0,0,0,0,VortexPairLinear_Hybrid,2
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,327.0,201000000.0,16700000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,3
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,356.0,201000000.0,16800000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,3
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,334.0,201000000.0,16800000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,3
0.00014428486,4,3.3465481e-05,307000000.0,69200000000.0,344.0,201000000.0,16800000.0,1,4,19,67,249,0,0,0,0,0,VortexPairLinear_Hybrid,3
0.0001769758,5,3.2690944e-05,307000000.0,68600000000.0,341.0,201000000.0,16800000.0,1,4,19,67,247,0,0,0,0,0,VortexPairLinear_Hybrid,3
0.00020978202,6,3.2806217e-05,307000000.0,69400000000.0,346.0,201000000.0,16700000.0,1,4,17,66,250,0,0,0,0,0,VortexPairLinear_Hybrid,3
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,245.0,268000000.0,16800000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,4
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,267.0,269000000.0,16800000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,4
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,249.0,270000000.0,16900000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,4
0.00014428486,4,3.3465481e-05,307000000.0,69200000000.0,257.0,269000000.0,16800000.0,1,4,19,67,249,0,0,0,0,0,VortexPairLinear_Hybrid,4
0.0001769758,5,3.2690944e-05,307000000.0,68600000000.0,254.0,270000000.0,16900000.0,1,4,19,67,247,0,0,0,0,0,VortexPairLinear_Hybrid,4
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,199.0,331000000.0,16500000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,5
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,215.0,333000000.0,16700000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,5
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,166.0,395000000.0,16500000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,6
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,179.0,399000000.0,16600000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,6
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,168.0,401000000.0,16700000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,6
0.00014428486,4,3.3465481e-05,307000000.0,69200000000.0,173.0,400000000.0,16600000.0,1,4,19,67,249,0,0,0,0,0,VortexPairLinear_Hybrid,6
0.0001769758,5,3.2690944e-05,307000000.0,68600000000.0,172.0,399000000.0,16600000.0,1,4,19,67,247,0,0,0,0,0,VortexPairLinear_Hybrid,6
0.00020978202,6,3.2806217e-05,307000000.0,69400000000.0,174.0,400000000.0,16700000.0,1,4,17,66,250,0,0,0,0,0,VortexPairLinear_Hybrid,6
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,143.0,460000000.0,16400000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,7
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,155.0,463000000.0,16500000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,7
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,144.0,465000000.0,16600000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,7
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,124.0,531000000.0,16600000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,8
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,135.0,531000000.0,16600000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,8
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,126.0,533000000.0,16700000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,8
0.00014428486,4,3.3465481e-05,307000000.0,69200000000.0,131.0,529000000.0,16500000.0,1,4,19,67,249,0,0,0,0,0,VortexPairLinear_Hybrid,8
3.905464e-05,1,3.905464e-05,307000000.0,65700000000.0,64.3,1020000000.0,16000000.0,1,5,19,67,236,0,0,0,0,0,VortexPairLinear_Hybrid,16
7.6532684e-05,2,3.7478044e-05,307000000.0,71700000000.0,69.3,1030000000.0,16200000.0,1,5,19,69,258,0,0,0,0,0,VortexPairLinear_Hybrid,16
0.00011081938,3,3.4286695e-05,307000000.0,67200000000.0,64.4,1040000000.0,16300000.0,1,4,16,64,242,0,0,0,0,0,VortexPairLinear_Hybrid,16
0.00015857398,1,0.00015857398,307000000.0,70900000000.0,242.0,293000000.0,73300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00031714796,2,0.00015857398,307000000.0,70900000000.0,240.0,296000000.0,73900000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00047572194,3,0.00015857398,307000000.0,70900000000.0,240.0,295000000.0,73800000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00063429592,4,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00079286991,5,0.00015857398,307000000.0,70900000000.0,239.0,296000000.0,74100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00095144389,6,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0011100179,7,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0012685918,8,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0014271658,9,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0015857398,10,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0017443138,11,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0019028878,12,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0020614618,13,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0022200357,14,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0023786097,15,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.0025371837,16,0.00015857398,307000000.0,70900000000.0,239.0,297000000.0,74200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,1
0.00015857398,1,0.00015857398,307000000.0,70900000000.0,124.0,573000000.0,71700000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.00031714796,2,0.00015857398,307000000.0,70900000000.0,125.0,566000000.0,70800000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.00047572194,3,0.00015857398,307000000.0,70900000000.0,123.0,574000000.0,71800000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.00063429592,4,0.00015857398,307000000.0,70900000000.0,123.0,577000000.0,72100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.00079286991,5,0.00015857398,307000000.0,70900000000.0,124.0,572000000.0,71500000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.00095144389,6,0.00015857398,307000000.0,70900000000.0,123.0,575000000.0,71900000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0011100179,7,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0012685918,8,0.00015857398,307000000.0,70900000000.0,123.0,577000000.0,72100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0014271658,9,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0015857398,10,0.00015857398,307000000.0,70900000000.0,123.0,577000000.0,72100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0017443138,11,0.00015857398,307000000.0,70900000000.0,123.0,576000000.0,72000000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0019028878,12,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0020614618,13,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0022200357,14,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0023786097,15,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0025371837,16,0.00015857398,307000000.0,70900000000.0,123.0,576000000.0,72000000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0026957577,17,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0028543317,18,0.00015857398,307000000.0,70900000000.0,124.0,573000000.0,71600000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0030129056,19,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0031714796,20,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0033300536,21,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0034886276,22,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0036472016,23,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0038057755,24,0.00015857398,307000000.0,70900000000.0,123.0,578000000.0,72200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
0.0039643495,25,0.00015857398,307000000.0,70900000000.0,123.0,579000000.0,72400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
